LIQUIDITY_POOL_ADDRESS,MINT,SIG_INACTIVE,SIG_NO_PRICE,SIG_NO_METADATA,SIG_NO_IMAGE,SIG_MUTABLE,SIG_DRAINED,SIG_SHORT_LIFE,SIG_FEW_TXN,SIG_NO_NAME,RUG_SIGNALS,RUG_SCORE,RUG_LABEL,INACTIVITY_STATUS
FuupXH2L6FPWzuD8KbMoGzuNVHLgh8mD8svRD8bAhQJ9,6wShYhqA2gs3HUAZ4MyaPDpKPBWFJUQQUGaCoy2k1Tgz,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
5NmNoHBw58iFVWiXsH6NiSpkivFifgLNnDFuZHdMtQF4,BGN9c9JJxMgmm7rUqeLanYwWwo2GbedjUFaXn7tAeuXK,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
5NmNoHBw58iFVWiXsH6NiSpkivFifgLNnDFuZHdMtQF4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
FREDEGdjoEe5DiyVnEvSyDAX4h7LWTg7ZkSMaZiWskbp,7g166TuBmnoHKvS2PEkZx6kREZtbfjUxCHGWjCqoDXZv,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
FREDEGdjoEe5DiyVnEvSyDAX4h7LWTg7ZkSMaZiWskbp,CbNYA9n3927uXUukee2Hf4tm3xxkffJPPZvGazc2EAH1,1,1,0,0,1,0,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
8D1uFifk5huT4XLmHF5e2ctnJNkQ9sM13xCDFeXwnpbj,6PBEGe6YaKmDPw1Ebza823SuvQWQgGZ2NTANBgaKdxHq,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
8D1uFifk5huT4XLmHF5e2ctnJNkQ9sM13xCDFeXwnpbj,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
EJxKyF6sRUWb5cBddKi85dbmoQzkGzqAFGsqJ2vA2JLH,E9bjYSAqabYAd2Zaev4qAMVNAiX7Z2Dp4Sn1JgsTn2b6,0,1,1,0,1,1,1,1,1,7,0.7777777777777778,VERIFIED_RUG,Active
EJxKyF6sRUWb5cBddKi85dbmoQzkGzqAFGsqJ2vA2JLH,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
2FyRrwYbyuMHz3BBFJ4K6Dv6dL871ZGpg86XqDg3hQi4,EuD5L5XSYKzyDC1YyYzmoWC8gmJhpEh2vMj4f8LeRW8r,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
2FyRrwYbyuMHz3BBFJ4K6Dv6dL871ZGpg86XqDg3hQi4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
7vmiaZEsgaFND5ZcJVdMbwZVi5KJ46zowtY116wJXz8Y,J4tV8qjZyzwsYhGmPREDEyehCusPwa7uYm3UssQ6X4A8,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
7vmiaZEsgaFND5ZcJVdMbwZVi5KJ46zowtY116wJXz8Y,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
2Y9HhKwNyn418Mz6qYBYgq7QvuwydxyTL5GqE8j1jasc,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
2Y9HhKwNyn418Mz6qYBYgq7QvuwydxyTL5GqE8j1jasc,3CKQgrcvwhvFqVXXxLTb1u262nh26SJ3uutkSCTtbZxH,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
daob129AwBGn9Y5r91uLoWZeYiGzbPmksauMhFZKTze,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
daob129AwBGn9Y5r91uLoWZeYiGzbPmksauMhFZKTze,GEJpt3Wjmr628FqXxTgxMce1pLntcPV4uFi8ksxMyPQh,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
8fB4zYcosGSEbyYJ8AEjD9rSvywAcuMeETLN8LLjA4e4,5DfhZugS25gPf84LF5u6LjRCzW1XCFuRd88PAujoeic5,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
8fB4zYcosGSEbyYJ8AEjD9rSvywAcuMeETLN8LLjA4e4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
HqAqxfcbu74nXVNy7zwt2WtcrrkVsP6CcpNXh64MNn8r,D3cm6WRnyBct3p7vFqyTt2CaynsGPuVQT2zW6WHSTX6q,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
HqAqxfcbu74nXVNy7zwt2WtcrrkVsP6CcpNXh64MNn8r,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
ZUCKP2rbfTojHnuKUkzCozccxVUWR5DBTL9QbPf9YLv,FR87nWEUxVgerFGhZM8Y4AggKGLnaXswr1Pd8wZ4kZcp,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
ZUCKP2rbfTojHnuKUkzCozccxVUWR5DBTL9QbPf9YLv,CASHVDm2wsJXfhj6VWxb7GiMdoLc17Du7paH4bNr5woT,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
SAMyS8Jr2HJrkFwYVKbpUwsNStnQmvz3f8Tup8bWUWF,9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
SAMyS8Jr2HJrkFwYVKbpUwsNStnQmvz3f8Tup8bWUWF,FR87nWEUxVgerFGhZM8Y4AggKGLnaXswr1Pd8wZ4kZcp,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
t7JeTSyLZzC1nkPQn3jTP6mq3YJjBz1zSJDMTGNoxy4,FatneQg39zhrG6XdwYb8fzM4VgybpgqjisJYESSBD7FV,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
t7JeTSyLZzC1nkPQn3jTP6mq3YJjBz1zSJDMTGNoxy4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
7vdztMUduVQWvUcttZqpBguTtkDveteWt7oHHBEyt5PZ,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
7vdztMUduVQWvUcttZqpBguTtkDveteWt7oHHBEyt5PZ,25Vu6457o2gdZRGVVt5K8NbAvaP3esYaQNHbNDitVtw1,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
Hq6wRvwCqqjxTeHHRp9P7pvfB7yKUvQnVxrNCpLaPrkF,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
Hq6wRvwCqqjxTeHHRp9P7pvfB7yKUvQnVxrNCpLaPrkF,GWgwUUrgai3BFeEJZp7bdsBSYiuDqNmHf9uRusWsf3Yi,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
GQ1nQmfne4XQVSPyKzjRdTEbAgGupENMsB3w7sPKrEgK,8H4eH19o9yYWCGFQLe37fQhn9Jkb5TUVw8bwW9cmHNfu,0,1,1,0,1,0,1,0,1,5,0.5555555555555556,LIKELY_RUG,Active
GQ1nQmfne4XQVSPyKzjRdTEbAgGupENMsB3w7sPKrEgK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
HNEiBup8r3s5RdAK7ZseMeTmN71L8pSD24zhrBBoT3Td,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
HNEiBup8r3s5RdAK7ZseMeTmN71L8pSD24zhrBBoT3Td,BHcuncUCUxsBw1yyENizoseEAH2Qrt4UxbcukPhQEGPQ,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
5oADBVe4cJwscesoTALyE3pJhpznXUsswoPAb62BZHM7,2vRgBSJEVPXxayrhXoazQyCKSGFYQG3ZdfT2Gv5gZykL,0,1,1,0,1,1,1,1,1,7,0.7777777777777778,VERIFIED_RUG,Active
5oADBVe4cJwscesoTALyE3pJhpznXUsswoPAb62BZHM7,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
BDHj3tyuV7ME8zvaML24qnZBUxqLD6qHnuaswoYATWnL,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
BDHj3tyuV7ME8zvaML24qnZBUxqLD6qHnuaswoYATWnL,CRkwd2QedqDi5u6W2w6jeAViAUd1pR4AXs2aKvh7GW7M,0,1,1,0,1,0,1,0,1,5,0.5555555555555556,LIKELY_RUG,Active
CHysU24s4X74Whqb57kpsr4YpWy7JQQ1dKGSNZ4MuAQL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
CHysU24s4X74Whqb57kpsr4YpWy7JQQ1dKGSNZ4MuAQL,2qfSePaCqvWkYnYUsYSm1VZYKtbzKYHh7gsnKcyrgspp,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
CKKuMECwW75NBNRKtYJz1svCycRHt4KpXmcNnHXiHY73,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
CKKuMECwW75NBNRKtYJz1svCycRHt4KpXmcNnHXiHY73,4ThReWAbAVZjNVgs5Ui9Pk3cZ5TYaD9u6Y89fp6EFzoF,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
5uN8CdpKxKFTkobBnqdv8bx6c7coGNSJgWX6AJLnyKxW,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
5uN8CdpKxKFTkobBnqdv8bx6c7coGNSJgWX6AJLnyKxW,2bXBmaYJwJfj5Cu8TDqLLrW1b9L7dK6sLgKoBBYRBzTH,1,1,1,1,1,1,1,0,1,8,0.8888888888888888,VERIFIED_RUG,Inactive
4buwZvMXuwtmS6r9YzZkKf4tkbQAi4yAh4ZaosTvd2zW,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
4buwZvMXuwtmS6r9YzZkKf4tkbQAi4yAh4ZaosTvd2zW,Fv3ZG56M2cWvF8sy9VWzWyvtHPhugNc1BAzpyoAPvL7r,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
2ogvvoM9BPREvYPhrDtESJiVaqDaCTEZYZHg67RmxtU3,6156vEwBw11hGF6rkr3um5RPNWfBCYBFH7XcbEF47erH,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
2ogvvoM9BPREvYPhrDtESJiVaqDaCTEZYZHg67RmxtU3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
3p3pdTjXV1dW9VE8i6nb4j9XzSJPnuAkhu5GkCNVbRxX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
3p3pdTjXV1dW9VE8i6nb4j9XzSJPnuAkhu5GkCNVbRxX,5y1YcGVPFy8bEiCJi79kegF9igahmvDe5UrqswFvnpMJ,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
ETTUCM5CFZZoeTEQ8TWVb9WchqBshUw4MLeRGj13dzWV,9ajPmmLNtwFsHjeU289Y1v9MU6WwoBGVcAnRVyPcj5YY,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
ETTUCM5CFZZoeTEQ8TWVb9WchqBshUw4MLeRGj13dzWV,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
ExeW62iy4xEUo5b5XnDru5oQCDRDUmBaFNqE4V4u7uvm,NFTUkR4u7wKxy9QLaX2TGvd9oZSWoMo4jqSJqdMb7Nk,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
ExeW62iy4xEUo5b5XnDru5oQCDRDUmBaFNqE4V4u7uvm,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
8RTUXqKjPmENqqVy5b3NZT2t2q5VwEK6mb12zhd35cbE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
8RTUXqKjPmENqqVy5b3NZT2t2q5VwEK6mb12zhd35cbE,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
95aDcNzL8tL17jzHAUQXnRwuCmYBWKUr4xfjV6AMVJY1,FANTafPFBAt93BNJVpdu25pGPmca3RfwdsDsRrT3LX1r,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
95aDcNzL8tL17jzHAUQXnRwuCmYBWKUr4xfjV6AMVJY1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
3abwmh8LDUsXMoDgNzZLq9QvKqKbhYND9N5aXh9yz7Dm,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
3abwmh8LDUsXMoDgNzZLq9QvKqKbhYND9N5aXh9yz7Dm,cxxShYRVcepDudXhe7U62QHvw8uBJoKFifmzggGKVC2,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
2yNwARmTmc3NzYMETCZQjAE5GGCPgviH6hiBsxaeikTK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
2yNwARmTmc3NzYMETCZQjAE5GGCPgviH6hiBsxaeikTK,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
2dwHmCoAGxCXvTbLTMjqAhvEFAHWUt9kZaroJJJdmoD4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
2dwHmCoAGxCXvTbLTMjqAhvEFAHWUt9kZaroJJJdmoD4,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
eKuTPdMHmnVzLP63oWwdUH6bBAVcdvBfg4zvH2nWWCj,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
eKuTPdMHmnVzLP63oWwdUH6bBAVcdvBfg4zvH2nWWCj,UXPhBoR3qG4UCiGNJfV7MqhHyFqKN68g45GoYvAeL2M,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
9j4FdbK68xUDQVynTWHbNzBRAj7Q7Lywiqb82en4JzZs,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
9j4FdbK68xUDQVynTWHbNzBRAj7Q7Lywiqb82en4JzZs,6F9XriABHfWhit6zmMUYAQBSy6XK5VF1cHXuW5LDpRtC,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
FvyjWMzQsVTjPxkjGXqjTmpywwd8vgoqG2B18judJC8V,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FvyjWMzQsVTjPxkjGXqjTmpywwd8vgoqG2B18judJC8V,A4zyBooAFkpfy7osonRJMQ8a6zArGxN5fNXjXo1ZTZK2,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
G67ZSkxE5N67x6A1WhcTaHiFHqRtRQUb3QHwjtPge1Xr,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
G67ZSkxE5N67x6A1WhcTaHiFHqRtRQUb3QHwjtPge1Xr,EwJN2GqUGXXzYmoAciwuABtorHczTA5LqbukKXV1viH7,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
3pgFcZhae2UeMFXHThsSx41x1VTwrcfCPNobJPN6sxme,6j28waP2NyoCBJrrVNHZuEzLDL25DXdNxMFsMNMxYht7,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
3pgFcZhae2UeMFXHThsSx41x1VTwrcfCPNobJPN6sxme,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
7F3e8URDCJuJyHi1Yq45HECk4MD2bqtd6M3e3pfPRKVi,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
7F3e8URDCJuJyHi1Yq45HECk4MD2bqtd6M3e3pfPRKVi,G9tt98aYSznRk7jWsfuz9FnTdokxS6Brohdo9hSmjTRB,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
CGp4zP1BsRJayb9PZWzSQTabPawtQBhsV2Ur7NRnXsq6,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
CGp4zP1BsRJayb9PZWzSQTabPawtQBhsV2Ur7NRnXsq6,MERt85fc5boKw3BW1eYdxonEuJNvXbiMbs6hvheau5K,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
ELN2aYLwG92CRCC6XGcWMMb1qtfnQX5deJ8d1cH6V1Zu,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
ELN2aYLwG92CRCC6XGcWMMb1qtfnQX5deJ8d1cH6V1Zu,cxxShYRVcepDudXhe7U62QHvw8uBJoKFifmzggGKVC2,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
Ayw26cWLgBtJPPnGxTLCiBqZzPLPwAvLAwFfYrVksyDy,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
Ayw26cWLgBtJPPnGxTLCiBqZzPLPwAvLAwFfYrVksyDy,6nY5u2KWywfY6ERXgBBr6YNfBATHi13HT1fge64vCAKo,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
CaQVYCtt3a2o611aZtZpVsgZx5368bdjD4DCf1DTWFcc,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
CaQVYCtt3a2o611aZtZpVsgZx5368bdjD4DCf1DTWFcc,HfMVgG3fQr45JtrQD3jpVki6E5H5BSdjN8kCAvDEDKMQ,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
3j9ZWvqcMuEpTsNv6QmuCHjSHssXbyyMu9398bGVUckH,GJQ1iDoPWWo7pXeNKhC9BLD3FHL2tgFEVGMHYGEfQZT,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
3j9ZWvqcMuEpTsNv6QmuCHjSHssXbyyMu9398bGVUckH,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
EpykKUYJd7ZK8rJuGyxfDuZcte9bRgBdo6LybhxT3Hf2,8VLvHQ4E2t1Azptwh5p26Wg64ycnfE9BV9bDba6U14wG,1,1,1,1,1,0,1,0,1,7,0.7777777777777778,VERIFIED_RUG,Inactive
EpykKUYJd7ZK8rJuGyxfDuZcte9bRgBdo6LybhxT3Hf2,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
4nMe3XYXvy3kqnPwLMDZFHfpFu6KHoFwub7oCf3GJEzn,k5Ybbtmnd1eAtBZoTqB9uzd24bVPz8Aip5EGVCJXQCM,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
4nMe3XYXvy3kqnPwLMDZFHfpFu6KHoFwub7oCf3GJEzn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
D4bpdxkpw9CM5kv49MtRmVUT2vPTdKUsEtw8mBrJv1JE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
D4bpdxkpw9CM5kv49MtRmVUT2vPTdKUsEtw8mBrJv1JE,74YedyBSKbjYzWMhwuBQz3mwsN6vuSSdAfzX9WLZQUtq,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
HsUNWR7ghHSumwDW3MNgs2HSh94yrDuZFVR1XpykA9or,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
HsUNWR7ghHSumwDW3MNgs2HSh94yrDuZFVR1XpykA9or,Basis9oJw9j8cw53oMV7iqsgo6ihi9ALw4QR31rcjUJa,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
4PmuNgERzM9qQbkeFa8pLax9xG6yc97vnrDTo7XqBx8q,2wmKXX1xsxLfrvjEPrt2UHiqj8Gbzwxvffr9qmNjsw8g,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
4PmuNgERzM9qQbkeFa8pLax9xG6yc97vnrDTo7XqBx8q,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
DCom1Au93WGNVcTgUoFuZdYCFQ5VeGd8a58kcmMQyqrG,HDLRMKW1FDz2q5Zg778CZx26UgrtnqpUDkNNJHhmVUFr,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
DCom1Au93WGNVcTgUoFuZdYCFQ5VeGd8a58kcmMQyqrG,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
2Ga5ozJy7aqUCTiqRLaVUfxhBnbN14fHALAmfFjrnJ5g,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
2Ga5ozJy7aqUCTiqRLaVUfxhBnbN14fHALAmfFjrnJ5g,56tNQ29XBrbovm5K5SThuQatjCy92w2wKUaUeQ8WCD9g,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
4WVkYKWFhR8Hq7WHkcGCwbHVRFnnH9sN5Rb6HRLZcRT2,NpgsBSfavf5hmUeGQAbMz5pHDtXhn9ZFNRQypTr8Tfv,0,1,1,0,1,1,0,0,1,5,0.5555555555555556,LIKELY_RUG,Active
4WVkYKWFhR8Hq7WHkcGCwbHVRFnnH9sN5Rb6HRLZcRT2,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
AxFxfThs1MCmBgW1qvJ4NFtwuz1zLoy3Ah9hhPpeknee,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
AxFxfThs1MCmBgW1qvJ4NFtwuz1zLoy3Ah9hhPpeknee,J7WYVzFNynk9D28eBCccw2EYkygygiLDCVCabV7CupWL,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
JDjMV39P7qWbxxQQszSA2xK3igFWFjmvr6niFQx2nJkn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
JDjMV39P7qWbxxQQszSA2xK3igFWFjmvr6niFQx2nJkn,CH74tuRLTYcxG7qNJCsV9rghfLXJCQJbsu7i52a8F1Gn,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
A7ZxDrK9LSkVXhfRTu2pRCinwYfdxW2kK6DaJk12jRWw,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
A7ZxDrK9LSkVXhfRTu2pRCinwYfdxW2kK6DaJk12jRWw,AD27ov5fVU2XzwsbvnFvb1JpCBaCB5dRXrczV9CqSVGb,0,1,1,0,1,0,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
